term,annotation,p_value,adj_p_value,enrichment,size
reactome_pathway,SUMOylation of ubiquitinylation proteins,0.16659627599276924,1,1.386963522182319,29
reactome_pathway,Signaling by BMP,0.16659765193317902,1,1.4810904156870477,5
reactome_pathway,ISG15 antiviral mechanism,0.16676984037932963,1,1.1048821568473566,53
reactome_pathway,Membrane binding and targetting of GAG proteins,0.1667962258223197,1,0.07724508519929398,6
reactome_pathway,Erythrocytes take up carbon dioxide and release oxygen,0.16799966082053133,1,-0.07757156273003812,4
reactome_pathway,NOTCH4 Activation and Transmission of Signal to the Nucleus,0.16806788157045136,1,2.134704270491833,5
reactome_pathway,Signaling by BRAF and RAF1 fusions,0.1734807369676517,1,1.321814529727611,32
reactome_pathway,Tie2 Signaling,0.17366806011369582,1,2.402992921935202,5
reactome_pathway,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",0.17437024235664086,1,0.5308256860717707,6
reactome_pathway,Regulation of FOXO transcriptional activity by acetylation,0.17479752719687808,1,-0.1296186629763299,4
reactome_pathway,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,0.17591710531050722,1,0.5352179940014266,20
reactome_pathway,Activation of the pre-replicative complex,0.17713129547670958,1,0.7481411629701616,17
reactome_pathway,Effects of PIP2 hydrolysis,0.17786264479448796,1,2.1840936158889264,5
reactome_pathway,Negative regulation of MAPK pathway,0.17845496241670133,1,1.2971125509117738,15
reactome_pathway,FCERI mediated MAPK activation,0.17859414963706657,1,1.5516475389074333,13
reactome_pathway,RAF activation,0.1802055221420811,1,1.2712759831806757,18
reactome_pathway,Synthesis of Ketone Bodies,0.18092590198089917,1,1.7430810096815472,4
reactome_pathway,PI5P Regulates TP53 Acetylation,0.18115522539624204,1,1.4671284080141074,5
reactome_pathway,Heme signaling,0.18389305915960216,1,0.6547827432322777,12
reactome_pathway,Carboxyterminal post-translational modifications of tubulin,0.18402248092924955,1,0.4347917114176088,8
reactome_pathway,Reduction of cytosolic Ca++ levels,0.1845460593141571,1,0.2754379155115816,4
reactome_pathway,Signaling by MST1,0.1848164168090992,1,1.486827343933264,3
reactome_pathway,RAB geranylgeranylation,0.1852486879127069,1,0.7085276310649257,31
reactome_pathway,Noncanonical activation of NOTCH3,0.18578094072927823,1,2.134704270491833,5
reactome_pathway,Selenoamino acid metabolism,0.18613121092813809,1,0.5939051283161145,11
reactome_pathway,Azathioprine ADME,0.18680317686170012,1,0.7222473171588661,11
reactome_pathway,Nephrin family interactions,0.18746522690877268,1,1.5860087463296666,9
reactome_pathway,Abortive elongation of HIV-1 transcript in the absence of Tat,0.18761010867359657,1,0.7573536033667027,17
reactome_pathway,Condensation of Prophase Chromosomes,0.1926561979767573,1,0.4745935680616821,11
reactome_pathway,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,0.19287893233356765,1,0.32299328489281703,7
reactome_pathway,Gap junction assembly,0.19287893233356765,1,0.32299328489281703,7
reactome_pathway,Insulin receptor recycling,0.19329982473109325,1,1.2370636832752517,12
reactome_pathway,Ion channel transport,0.19329982473109325,1,1.2370636832752517,12
reactome_pathway,BBSome-mediated cargo-targeting to cilium,0.19331092161831614,1,0.4535077933225454,7
reactome_pathway,SHOC2 M1731 mutant abolishes MRAS complex function,0.1948813861687166,1,1.3448916957634727,5
reactome_pathway,Gain-of-function MRAS complexes activate RAF signaling,0.1948813861687166,1,1.3448916957634727,5
reactome_pathway,Integration of viral DNA into host genomic DNA,0.1959108740485443,1,0.38548081715393734,3
reactome_pathway,Autointegration results in viral DNA circles,0.1959108740485443,1,0.38548081715393734,3
reactome_pathway,Downregulation of ERBB2 signaling,0.1960825570637689,1,0.684871811732834,8
reactome_pathway,EGR2 and SOX10-mediated initiation of Schwann cell myelination,0.1962758013810548,1,1.8647449321500105,10
reactome_pathway,Signaling by PDGF,0.19644473797954498,1,0.5846364902658714,3
reactome_pathway,Post-chaperonin tubulin folding pathway,0.1965686754557537,1,0.4347917114176088,10
reactome_pathway,GRB2 events in ERBB2 signaling,0.19711628572470383,1,-0.8833848024320518,4
reactome_pathway,CREB phosphorylation,0.19921240575890353,1,1.4037109866612199,4
reactome_pathway,EML4 and NUDC in mitotic spindle formation,0.20292203277640664,1,0.8027655971285097,52
reactome_pathway,RHO GTPases activate PKNs,0.2037820814429383,1,1.4296693531903093,20
reactome_pathway,ADP signalling through P2Y purinoceptor 1,0.204550586969589,1,0.5397040717276262,8
reactome_pathway,Metabolism of ingested H2SeO4 and H2SeO3 into H2Se,0.20471860025254288,1,1.5932322521176316,3
reactome_pathway,p75NTR negatively regulates cell cycle via SC1,0.20540785777155177,1,1.5964947570631938,3
reactome_pathway,RIPK1-mediated regulated necrosis,0.2062371912013703,1,1.2313413873839107,3
reactome_pathway,SARS-CoV-2 modulates autophagy,0.20655494606659494,1,1.6349778999046738,6
reactome_pathway,Metabolism of Angiotensinogen to Angiotensins,0.20693015787618016,1,2.3420917278312827,3
reactome_pathway,Lipophagy,0.20827328741117962,1,0.32294903215050086,5
reactome_pathway,Gastrin-CREB signalling pathway via PKC and MAPK,0.20870565690956844,1,1.4335932067767292,5
reactome_pathway,Prostacyclin signalling through prostacyclin receptor,0.2118973143772652,1,0.5919319570370232,6
reactome_pathway,Glucagon-type ligand receptors,0.2118973143772652,1,0.5919319570370232,6
reactome_pathway,Assembly of the ORC complex at the origin of replication,0.213131041804332,1,1.4964711497415972,14
reactome_pathway,E3 ubiquitin ligases ubiquitinate target proteins,0.21315201244892695,1,1.1154466091321065,29
reactome_pathway,Insulin processing,0.21512234566870322,1,1.2929597207154466,10
reactome_pathway,Nef and signal transduction,0.21566369421816448,1,0.6579525844225492,3
reactome_pathway,PPARA activates gene expression,0.2161489304460784,1,0.7907941006299465,35
reactome_pathway,Transcriptional Regulation by E2F6,0.21623471695793917,1,1.393222631984396,14
reactome_pathway,MHC class II antigen presentation,0.216725200587658,1,0.9822300855297601,61
reactome_pathway,Peroxisomal protein import,0.21787417369343848,1,0.7146586338611199,16
reactome_pathway,Golgi Cisternae Pericentriolar Stack Reorganization,0.2204931363439178,1,1.6941697862595078,8
reactome_pathway,Receptor Mediated Mitophagy,0.22246441361260294,1,1.6634174665982495,4
reactome_pathway,NPAS4 regulates expression of target genes,0.22256964415690844,1,0.0989219207594571,6
reactome_pathway,AURKA Activation by TPX2,0.2267873503501157,1,0.7056536388112047,27
reactome_pathway,TRAF6 mediated IRF7 activation,0.22822744538508982,1,0.5013022810782745,10
reactome_pathway,Inactivation of CSF3 (G-CSF) signaling,0.2285164689311629,1,0.3511711994116819,8
reactome_pathway,WNT5A-dependent internalization of FZD4,0.230013129708809,1,1.561911395133492,7
reactome_pathway,Regulation of IFNA/IFNB signaling,0.23015428384569458,1,2.329262733018332,3
reactome_pathway,ROS and RNS production in phagocytes,0.23097303767350322,1,1.1677745236431614,13
reactome_pathway,G alpha (z) signalling events,0.2310140672867731,1,0.5919319570370232,10
reactome_pathway,Regulation of necroptotic cell death,0.23150832303657126,1,0.45310456709602775,10
reactome_pathway,Sensory processing of sound by inner hair cells of the cochlea,0.23205516816880203,1,1.4522402549353166,16
reactome_pathway,Glycosphingolipid metabolism,0.23243006897282825,1,1.4673505076329962,11
reactome_pathway,Activation of caspases through apoptosome-mediated cleavage,0.23315237074010084,1,1.5866338262959712,4
reactome_pathway,Regulation of TP53 Activity through Phosphorylation,0.23393462712072766,1,0.771712485191821,35
reactome_pathway,Cell surface interactions at the vascular wall,0.2353342745114082,1,0.7282471505737902,13
reactome_pathway,Anchoring of the basal body to the plasma membrane,0.23557229645248812,1,0.7056536388112047,29
reactome_pathway,HS-GAG degradation,0.23710367511920658,1,1.5175024363070895,4
reactome_pathway,Synthesis of PIPs in the nucleus,0.23763407004391537,1,1.7405493547252944,4
reactome_pathway,Dual incision in TC-NER,0.23975049364921186,1,0.7972094163496541,38
reactome_pathway,Gap-filling DNA repair synthesis and ligation in TC-NER,0.23989136225995725,1,0.8462776697291464,39
reactome_pathway,Establishment of Sister Chromatid Cohesion,0.24003842944940137,1,0.5939398124451736,8
reactome_pathway,PKMTs methylate histone lysines,0.24520461574605767,1,0.6292232215561772,19
reactome_pathway,Activation of RAC1,0.24627692438619672,1,1.482069391866465,6
reactome_pathway,Serine biosynthesis,0.2467792203324521,1,1.385069947154013,4
reactome_pathway,SUMOylation of intracellular receptors,0.24752467329263303,1,1.541836692700428,3
reactome_pathway,Pyrimidine biosynthesis,0.24942184241935092,1,0.4012939341782422,3
reactome_pathway,Translation of Replicase and Assembly of the Replication Transcription Complex,0.2506378090342816,1,1.6750865912824067,6
reactome_pathway,Miscellaneous transport and binding events,0.25130719432581283,1,1.261023546830608,5
reactome_pathway,VxPx cargo-targeting to cilium,0.2544267256452811,1,1.3744167804201757,9
reactome_pathway,FCERI mediated Ca+2 mobilization,0.256652565786589,1,0.1804156674607622,10
reactome_pathway,Estrogen-dependent gene expression,0.25843047200967684,1,0.889382405894632,48
reactome_pathway,Nef Mediated CD4 Down-regulation,0.2585391640188467,1,1.5723908873119739,5
reactome_pathway,G beta:gamma signalling through PI3Kgamma,0.2586289505969432,1,0.5043504916010128,9
reactome_pathway,Post-transcriptional silencing by small RNAs,0.26052772055233253,1,0.48408050591924984,3
reactome_pathway,Scavenging by Class F Receptors,0.26194753435675666,1,1.7247067903238555,4
reactome_pathway,Degradation of cysteine and homocysteine,0.2629724247412783,1,1.4263156220761655,5
reactome_pathway,Estrogen-stimulated signaling through PRKCZ,0.2636559803241908,1,2.2453718987799287,4
reactome_pathway,Adenylate cyclase inhibitory pathway,0.2643045812828146,1,0.37946959852646145,3
reactome_pathway,Signaling by cytosolic FGFR1 fusion mutants,0.26551545419223865,1,0.6267260553073962,4
reactome_pathway,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.2665307275858183,1,1.3618877360722996,10
reactome_pathway,TP53 Regulates Transcription of Death Receptors and Ligands,0.26695195072800143,1,1.159705580752996,4
reactome_pathway,Regulation of PTEN localization,0.2689720117952792,1,1.6782470734602293,4
reactome_pathway,RNA Polymerase II Pre-transcription Events,0.26936278158412685,1,0.9073714103788023,52
reactome_pathway,Synthesis of Leukotrienes (LT) and Eoxins (EX),0.26984095656635093,1,1.2416966320279272,4
reactome_pathway,Sulfide oxidation to sulfate,0.27042132175734196,1,0.425194353154833,4
reactome_pathway,G beta:gamma signalling through PLC beta,0.2739666707055929,1,0.5919319570370232,6
reactome_pathway,Presynaptic function of Kainate receptors,0.2739666707055929,1,0.5919319570370232,6
reactome_pathway,G alpha (12/13) signalling events,0.27520231228547576,1,1.3516161912896756,18
reactome_pathway,Transport of Mature mRNA derived from an Intron-Containing Transcript,0.2809584752782217,1,0.8703142631325129,57
reactome_pathway,RHOB GTPase cycle,0.2814488263175277,1,1.4511387739383652,29
reactome_pathway,Beta-oxidation of very long chain fatty acids,0.2814617449447426,1,0.1638463911631796,4
reactome_pathway,Myoclonic epilepsy of Lafora,0.2828886787695282,1,1.404957916200743,3
reactome_pathway,E2F-enabled inhibition of pre-replication complex formation,0.28475609475113833,1,1.6231236317941407,6
reactome_pathway,Regulation of HSF1-mediated heat shock response,0.2847715759479472,1,1.1892974843796187,54
reactome_pathway,CDC42 GTPase cycle,0.2853467166639786,1,1.1975415785049206,57
reactome_pathway,PCP/CE pathway,0.28609962421309826,1,1.1332393913671128,7
reactome_pathway,PINK1-PRKN Mediated Mitophagy,0.28618092125810507,1,1.0798220953901985,11
reactome_pathway,TBC/RABGAPs,0.28778606884310476,1,0.7117985698980419,22
reactome_pathway,RHOC GTPase cycle,0.28876400366731436,1,1.360309987796967,36
reactome_pathway,Regulation of MECP2 expression and activity,0.28939803886039195,1,0.7796716323195358,12
reactome_pathway,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,0.2910929416665842,1,2.7234477158842614,3
reactome_pathway,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",0.29295736841068226,1,1.4589438868189364,4
reactome_pathway,PD-1 signaling,0.2930359662678569,1,1.9290206480150027,3
reactome_pathway,Thromboxane signalling through TP receptor,0.2955580070931942,1,0.5043504916010128,7
reactome_pathway,Cyclin D associated events in G1,0.2956808709078622,1,1.7629485101714353,12
reactome_pathway,Downstream signal transduction,0.29732847249459476,1,1.591287488715232,10
reactome_pathway,NCAM1 interactions,0.2982001321271081,1,0.5846364902658714,3
reactome_pathway,ChREBP activates metabolic gene expression,0.2982007934575578,1,1.3666195390748739,4
reactome_pathway,IRF3-mediated induction of type I IFN,0.29954050057798554,1,0.8903097155017922,7
reactome_pathway,Translesion Synthesis by POLH,0.2996127403589928,1,0.741287993376088,13
reactome_pathway,Association of TriC/CCT with target proteins during biosynthesis,0.3004566034278648,1,0.5296110812450138,19
reactome_pathway,p130Cas linkage to MAPK signaling for integrins,0.3015829720009684,1,1.5910680622748252,5
reactome_pathway,EPHA-mediated growth cone collapse,0.301836625543387,1,1.2143902079176887,9
reactome_pathway,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,0.30288094944515415,1,0.2678093003270818,9
reactome_pathway,Extra-nuclear estrogen signaling,0.3029069044366964,1,0.7440779058563861,16
reactome_pathway,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.3029138206171295,1,0.8350287487595137,42
reactome_pathway,Signaling by FGFR2 IIIa TM,0.3040128584482456,1,0.8275908789019506,14
reactome_pathway,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),0.30773218677208136,1,0.741287993376088,7
reactome_pathway,HDR through Single Strand Annealing (SSA),0.308236985568977,1,0.6140973111531912,10
reactome_pathway,Regulation of NPAS4 mRNA translation,0.30823985442660085,1,0.6076092080451744,4
reactome_pathway,Competing endogenous RNAs (ceRNAs) regulate PTEN translation,0.30823985442660085,1,0.6076092080451744,4
reactome_pathway,APOBEC3G mediated resistance to HIV-1 infection,0.3099875756399829,1,0.5452260913291282,4
reactome_pathway,Frs2-mediated activation,0.3112189117218422,1,1.4335932067767292,7
reactome_pathway,Interleukin-4 and Interleukin-13 signaling,0.31322457989568564,1,1.4701971822510993,17
reactome_pathway,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1,0.314144518475721,1,0.0253105025459253,4
reactome_pathway,Regulation of signaling by CBL,0.31500512493472393,1,1.7857647056380308,6
reactome_pathway,Intra-Golgi traffic,0.31596577088787786,1,0.8962141069479377,22
reactome_pathway,Regulation of TP53 Activity through Acetylation,0.32491222985775975,1,1.455062101478507,13
reactome_pathway,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,0.3292686761883434,1,1.6308304868638077,6
reactome_pathway,Triglyceride catabolism,0.3332065967755586,1,1.2179622426675594,8
reactome_pathway,DARPP-32 events,0.33596227097201914,1,0.16744217294867958,12
reactome_pathway,IKK complex recruitment mediated by RIP1,0.3362122045258026,1,0.6933133571533171,6
reactome_pathway,"TICAM1, RIP1-mediated IKK complex recruitment",0.3362122045258026,1,0.6933133571533171,6
reactome_pathway,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,0.33824096846980206,1,1.6614234871469165,9
reactome_pathway,Josephin domain DUBs,0.33850217348241957,1,0.29646456150880895,4
reactome_pathway,Translocation of SLC2A4 (GLUT4) to the plasma membrane,0.33869437365112504,1,0.778509324615809,42
reactome_pathway,RAF/MAP kinase cascade,0.3411165824504814,1,0.42443679847423055,13
reactome_pathway,Syndecan interactions,0.3419625303657565,1,0.6232411416079289,9
reactome_pathway,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),0.34209646915322356,1,1.234757204046803,7
reactome_pathway,Processing of DNA double-strand break ends,0.3458813194041555,1,0.8904648188936305,26
reactome_pathway,HuR (ELAVL1) binds and stabilizes mRNA,0.34603437738419923,1,1.5254552357702227,6
reactome_pathway,Regulation by c-FLIP,0.34621879414543705,1,1.088069774122081,7
reactome_pathway,CASP8 activity is inhibited,0.34621879414543705,1,1.088069774122081,7
reactome_pathway,Dimerization of procaspase-8,0.34621879414543705,1,1.088069774122081,7
reactome_pathway,CD163 mediating an anti-inflammatory response,0.34918340925997476,1,1.2805400511179454,3
reactome_pathway,Synthesis of PG,0.35097307642168774,1,1.3228806449438324,3
reactome_pathway,Amyloid fiber formation,0.3513280500109852,1,1.3292278743098882,22
reactome_pathway,Small interfering RNA (siRNA) biogenesis,0.3517887550814562,1,0.5344510060525633,6
reactome_pathway,SUMOylation of SUMOylation proteins,0.3521178697036354,1,1.1394207680576185,27
reactome_pathway,Recognition and association of DNA glycosylase with site containing an affected purine,0.35433410063234466,1,0.4915797009412241,6
reactome_pathway,Cleavage of the damaged purine,0.35433410063234466,1,0.4915797009412241,6
reactome_pathway,Notch-HLH transcription pathway,0.3545954550091544,1,0.5529436521053525,10
reactome_pathway,Translesion synthesis by REV1,0.35503513693814875,1,0.7061549921631072,10
reactome_pathway,Translesion synthesis by POLK,0.35503513693814875,1,0.7061549921631072,10
reactome_pathway,Translesion synthesis by POLI,0.35503513693814875,1,0.7061549921631072,10
reactome_pathway,Acyl chain remodelling of PC,0.3561504914820058,1,1.3450988130142068,4
reactome_pathway,Loss of Nlp from mitotic centrosomes,0.3570105296591008,1,0.7176232668514576,26
reactome_pathway,MET Receptor Activation,0.35719612340455487,1,0.2801894745861849,4
reactome_pathway,Fatty acyl-CoA biosynthesis,0.35862373633843775,1,1.2825956911357888,9
reactome_pathway,NGF-stimulated transcription,0.3589069293691394,1,0.9366766514310922,7
reactome_pathway,Chylomicron assembly,0.35940153792979734,1,1.463307590820892,3
reactome_pathway,Transport of nucleotide sugars,0.36034460380192695,1,2.857395418763123,4
reactome_pathway,EGFR downregulation,0.36126686311379447,1,0.5639075230507634,14
reactome_pathway,HSF1 activation,0.36148041945369985,1,1.0671115091980343,11
reactome_pathway,Interleukin-10 signaling,0.3616298367786955,1,-0.6938690815801981,3
reactome_pathway,Nef mediated downregulation of MHC class I complex cell surface expression,0.3634226422408406,1,1.5571467789824083,7
reactome_pathway,Platelet sensitization by LDL,0.364236080497523,1,1.2712759831806757,10
reactome_pathway,Smooth Muscle Contraction,0.36618251247836975,1,1.2943774281819742,16
reactome_pathway,Presynaptic phase of homologous DNA pairing and strand exchange,0.36669965720303604,1,0.7529580104990814,10
reactome_pathway,Release of apoptotic factors from the mitochondria,0.36795605105896506,1,2.0204293868195373,3
reactome_pathway,Purine ribonucleoside monophosphate biosynthesis,0.3681602787078336,1,0.6762903541855226,10
reactome_pathway,Constitutive Signaling by Overexpressed ERBB2,0.369319018209794,1,1.2142005043563813,7
reactome_pathway,Nuclear import of Rev protein,0.371758266156474,1,1.1547379973307148,28
reactome_pathway,Beta-catenin phosphorylation cascade,0.37432310022050275,1,1.2971125509117738,7
reactome_pathway,Signaling by GSK3beta mutants,0.37432310022050275,1,1.2971125509117738,7
reactome_pathway,CTNNB1 S33 mutants aren't phosphorylated,0.37432310022050275,1,1.2971125509117738,7
reactome_pathway,CTNNB1 S37 mutants aren't phosphorylated,0.37432310022050275,1,1.2971125509117738,7
reactome_pathway,CTNNB1 S45 mutants aren't phosphorylated,0.37432310022050275,1,1.2971125509117738,7
reactome_pathway,CTNNB1 T41 mutants aren't phosphorylated,0.37432310022050275,1,1.2971125509117738,7
reactome_pathway,APC truncation mutants have impaired AXIN binding,0.37432310022050275,1,1.2971125509117738,7
reactome_pathway,AXIN missense mutants destabilize the destruction complex,0.37432310022050275,1,1.2971125509117738,7
reactome_pathway,Truncations of AMER1 destabilize the destruction complex,0.37432310022050275,1,1.2971125509117738,7
reactome_pathway,SUMOylation of immune response proteins,0.3765272741394384,1,0.3402813986811146,4
reactome_pathway,rRNA processing in the mitochondrion,0.377248739274601,1,0.8191397710965164,4
reactome_pathway,MET activates PTK2 signaling,0.3774441817284799,1,1.3501539577218855,8
reactome_pathway,Initiation of Nuclear Envelope (NE) Reformation,0.3798236439960381,1,0.6343419428048477,12
reactome_pathway,Removal of the Flap Intermediate from the C-strand,0.38154432172492625,1,0.624926913598427,8
reactome_pathway,Impaired BRCA2 binding to RAD51,0.38157774012997714,1,0.6710219909501264,9
reactome_pathway,Transferrin endocytosis and recycling,0.3819758198339899,1,1.1606445993026082,13
reactome_pathway,RUNX1 regulates transcription of genes involved in differentiation of myeloid cells,0.3820724353043414,1,0.1630196317611167,3
reactome_pathway,Gluconeogenesis,0.38389793966205044,1,1.095258631366595,18
reactome_pathway,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,0.3849106987283657,1,1.2381151385828557,13
reactome_pathway,Cyclin A/B1/B2 associated events during G2/M transition,0.3854129226817828,1,1.6535488030369054,8
reactome_pathway,EPHB-mediated forward signaling,0.38623909786671246,1,1.13269861010211,20
reactome_pathway,MAP3K8 (TPL2)-dependent MAPK1/3 activation,0.3887850237974984,1,0.5711679610786224,8
reactome_pathway,PIWI-interacting RNA (piRNA) biogenesis,0.3891855771422001,1,0.8978281544371983,13
reactome_pathway,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,0.39730333643357046,1,0.6338408190704432,10
reactome_pathway,Attenuation phase,0.39795263519041346,1,0.8177556936399052,8
reactome_pathway,COPI-independent Golgi-to-ER retrograde traffic,0.3979634820259061,1,0.8493458067386214,34
reactome_pathway,Interleukin-15 signaling,0.3988831852192078,1,2.402992921935202,3
reactome_pathway,Nuclear events stimulated by ALK signaling in cancer,0.3998224764692975,1,1.2866173035217718,12
reactome_pathway,NS1 Mediated Effects on Host Pathways,0.39998101903174327,1,1.0875971301960163,31
reactome_pathway,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,0.4005654716940028,1,0.8479167073073535,16
reactome_pathway,Gap-filling DNA repair synthesis and ligation in GG-NER,0.4006591786030214,1,0.7447145781731248,16
reactome_pathway,Acetylcholine regulates insulin secretion,0.4010424283354204,1,0.3114807797905576,3
reactome_pathway,Ion homeostasis,0.40178892836856034,1,0.6876675111340536,14
reactome_pathway,Transport of Ribonucleoproteins into the Host Nucleus,0.4051637719218369,1,1.014423551467132,27
reactome_pathway,SIRT1 negatively regulates rRNA expression,0.4104603637467282,1,0.4745935680616821,9
reactome_pathway,Mitochondrial calcium ion transport,0.41152833607699923,1,1.0211904253094808,5
reactome_pathway,RNA polymerase II transcribes snRNA genes,0.4126985559207487,1,1.2022379694578411,43
reactome_pathway,Regulation of KIT signaling,0.41392420590708134,1,2.210491669457848,3
reactome_pathway,FLT3 Signaling,0.4174593241991634,1,2.32758368019844,3
reactome_pathway,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.4189219731170999,1,0.7353177140542363,25
reactome_pathway,DDX58/IFIH1-mediated induction of interferon-alpha/beta,0.41938490891945057,1,1.40504551296587,4
reactome_pathway,mRNA Capping,0.41993373547350227,1,0.8978281544371983,23
reactome_pathway,Interleukin-37 signaling,0.42002677768388463,1,1.1185630770624644,9
reactome_pathway,CRMPs in Sema3A signaling,0.42015477637053195,1,0.45719284662436493,4
reactome_pathway,MicroRNA (miRNA) biogenesis,0.4215416344712837,1,0.7311379101710989,17
reactome_pathway,Glutathione synthesis and recycling,0.4216614400191538,1,1.0276356121566463,7
reactome_pathway,Assembly of the pre-replicative complex,0.42288264425257327,1,1.2176677285048445,51
reactome_pathway,Depolymerisation of the Nuclear Lamina,0.4254477917567045,1,0.6749316835566455,5
reactome_pathway,tRNA modification in the mitochondrion,0.4254981528981062,1,0.8899278089353971,6
reactome_pathway,rRNA modification in the nucleus and cytosol,0.4276722219611508,1,1.0240655214933356,56
reactome_pathway,MAPK3 (ERK1) activation,0.43278105060982586,1,0.6961651163855818,4
reactome_pathway,SARS-CoV-1 activates/modulates innate immune responses,0.43333765928791024,1,0.842727330751632,22
reactome_pathway,Regulation of Glucokinase by Glucokinase Regulatory Protein,0.43339725750522023,1,1.014423551467132,25
reactome_pathway,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),0.43339725750522023,1,1.014423551467132,25
reactome_pathway,DNA methylation,0.4347650374804807,1,0.4745935680616821,7
reactome_pathway,Late endosomal microautophagy,0.43554388702438707,1,0.6178525251594847,17
reactome_pathway,GRB2:SOS provides linkage to MAPK signaling for Integrins,0.43730087629064984,1,1.2468461274930442,4
reactome_pathway,RNA Polymerase III Transcription Initiation From Type 1 Promoter,0.43791554281075606,1,0.33669052410451916,15
reactome_pathway,RNA Polymerase III Transcription Initiation From Type 2 Promoter,0.43791554281075606,1,0.33669052410451916,15
reactome_pathway,Factors involved in megakaryocyte development and platelet production,0.4391623937919454,1,1.39661866806078,35
reactome_pathway,Dual Incision in GG-NER,0.44023417174742346,1,0.7972094163496541,26
reactome_pathway,Complex I biogenesis,0.44117819373311157,1,1.0944330089308054,45
reactome_pathway,GPVI-mediated activation cascade,0.44300767199722846,1,1.3374605592035,14
reactome_pathway,TNFR1-induced proapoptotic signaling,0.4451403428166216,1,1.084772728162146,5
reactome_pathway,Formation of TC-NER Pre-Incision Complex,0.4470849472665225,1,0.8462776697291464,33
reactome_pathway,IRAK1 recruits IKK complex,0.45001981080045156,1,0.27562604286950426,4
reactome_pathway,IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation,0.45001981080045156,1,0.27562604286950426,4
reactome_pathway,Molecules associated with elastic fibres,0.45443989084499514,1,0.2727339810567017,4
reactome_pathway,Basigin interactions,0.45460672522875795,1,0.9388680155855677,12
reactome_pathway,Signal transduction by L1,0.4547824338271723,1,0.8098382142321506,14
reactome_pathway,rRNA modification in the mitochondrion,0.4564570784805103,1,0.43808756476358135,4
reactome_pathway,CTLA4 inhibitory signaling,0.4566626273831154,1,1.2712759831806757,10
reactome_pathway,Formation of HIV-1 elongation complex containing HIV-1 Tat,0.4588934348867109,1,0.9073714103788023,30
reactome_pathway,Cytosolic iron-sulfur cluster assembly,0.4623749941694888,1,0.7362240812826397,8
reactome_pathway,Apoptotic cleavage of cell adhesion  proteins,0.4626577719984163,1,0.9887688931519211,3
reactome_pathway,Glyoxylate metabolism and glycine degradation,0.4650572371627132,1,1.136202065997893,13
reactome_pathway,Regulation of localization of FOXO transcription factors,0.4662893727929711,1,1.5646234644665442,7
reactome_pathway,Constitutive Signaling by NOTCH1 PEST Domain Mutants,0.4674553230846525,1,0.830251156917945,18
reactome_pathway,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,0.4674553230846525,1,0.830251156917945,18
reactome_pathway,TP53 Regulates Metabolic Genes,0.4677708366587052,1,1.0570304476075392,53
reactome_pathway,Synthesis of PIPs at the Golgi membrane,0.4680863093184186,1,1.5583214264877567,5
reactome_pathway,SUMOylation of transcription cofactors,0.4704853149646655,1,1.2181203411631103,21
reactome_pathway,TRAF3-dependent IRF activation pathway,0.47076333825111083,1,0.8002767639487451,8
reactome_pathway,Signaling by ALK fusions and activated point mutants,0.4715304496121097,1,0.9341770406600288,20
reactome_pathway,RHOH GTPase cycle,0.47180714046247874,1,1.1598572947253625,24
reactome_pathway,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,0.47236365374472467,1,0.5024735534636545,8
reactome_pathway,SMAC (DIABLO) binds to IAPs,0.4728634133495981,1,1.152838265772405,5
reactome_pathway,SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes,0.4728634133495981,1,1.152838265772405,5
reactome_pathway,Rev-mediated nuclear export of HIV RNA,0.47501875752446643,1,1.014423551467132,29
reactome_pathway,HDR through Homologous Recombination (HRR),0.4750879059065999,1,0.7447145781731248,14
reactome_pathway,Attachment of GPI anchor to uPAR,0.4791506804301916,1,0.683291610446702,5
reactome_pathway,O-linked glycosylation,0.479506771638433,1,1.662536279826864,3
reactome_pathway,Deactivation of the beta-catenin transactivating complex,0.4795187883431823,1,0.6051627170599686,14
reactome_pathway,Stimuli-sensing channels,0.484354932173529,1,1.0016133892217625,12
